date,adm2_id,ADM2_PCODE,n_pixels,rfh,rfh_avg,r1h,r1h_avg,r3h,r3h_avg,rfq,r1q,r3q,version
#date,#adm2+id,#adm2+code,#indicator+n_pixels+num,#indicator+rfh+num,#indicator+rfh_avg+num,#indicator+r1h+num,#indicator+r1h_avg+num,#indicator+r3h+num,#indicator+r3h_avg+num,#indicator+rfq+pct,#indicator+r1q+pct,#indicator+r3q+pct,#status
2013-06-11,1008052,NP0113401,39.0,48.5128,71.8675,253.4103,172.8684,330.5385,294.1889,69.6169,144.0436,111.9497,final
2013-06-21,1008052,NP0113401,39.0,90.9744,87.9786,236.2051,217.5991,414.1282,370.4838,103.222,108.1749,111.4708,final
2013-07-01,1008052,NP0113401,39.0,55.0769,118.8812,194.5641,278.7274,465.0256,474.5769,48.4956,70.8503,98.0289,final
2013-07-11,1008052,NP0113401,39.0,56.1026,125.6658,202.1538,332.5256,498.6667,585.3786,46.7625,61.9381,85.4358,final
2013-07-21,1008052,NP0113401,39.0,137.0256,146.8308,248.2051,391.3778,620.6154,715.8667,93.5421,64.3297,86.8776,final
2013-08-01,1008052,NP0113401,39.0,165.2821,119.8829,358.4103,392.3795,774.8974,801.2701,136.3534,91.5579,96.7492,final
2013-08-11,1008052,NP0113401,39.0,98.3077,119.635,400.6154,386.3487,856.1795,891.7427,82.8882,103.5995,96.0562,final
2013-08-21,1008052,NP0113401,39.0,96.7179,123.1436,360.3077,362.6615,844.7179,971.6385,79.3781,99.3684,87.0705,final
2013-09-01,1008052,NP0113401,39.0,94.7949,72.5795,289.8205,315.3581,842.7949,986.465,128.6356,92.1509,85.582,final
2013-09-11,1008052,NP0113401,39.0,38.6154,65.7624,230.1282,261.4855,832.8974,980.3598,61.6364,88.4497,85.1102,final
2013-09-21,1008052,NP0113401,39.0,44.9744,57.747,178.3846,196.0889,786.8974,950.1282,79.6442,91.4094,82.9991,final
2013-10-01,1008052,NP0113401,39.0,66.7949,22.3368,150.3846,145.8462,798.6154,853.5838,262.6313,102.9121,93.6349,final
2013-10-11,1008052,NP0113401,39.0,57.8718,18.7017,169.641,98.7855,800.3846,746.6197,265.2627,165.1333,107.1059,final
2013-10-21,1008052,NP0113401,39.0,18.2564,16.9342,142.9231,57.9726,681.6154,616.7231,106.0281,224.9774,110.3542,final
2013-11-01,1008052,NP0113401,39.0,1.4615,2.1385,77.5897,37.7744,517.7949,498.9786,90.5172,183.3405,103.6969,final
2013-11-11,1008052,NP0113401,39.0,1.0,1.0009,20.7179,20.0735,420.4872,380.3444,99.9858,102.1429,110.2839,final
2013-11-21,1008052,NP0113401,39.0,0.9487,0.9692,3.4103,4.1085,324.7179,258.1701,99.6564,95.0506,124.8155,final
2013-12-01,1008052,NP0113401,39.0,2.0769,2.3034,4.0256,4.2735,232.0,187.894,96.8988,98.2635,122.2877,final
2013-12-11,1008052,NP0113401,39.0,2.1282,2.4932,5.1538,5.7658,195.5128,124.6248,95.1295,96.1184,152.656,final
2013-12-21,1008052,NP0113401,39.0,2.2051,2.8265,6.4103,7.6231,152.7436,69.7043,92.0607,93.118,204.1843,final
2014-01-01,1008052,NP0113401,39.0,2.9744,3.4624,7.3077,8.7821,88.9231,50.8299,94.2329,92.1502,162.6224,final
2014-01-11,1008052,NP0113401,39.0,6.1026,3.847,11.2821,10.1359,37.1538,35.9752,125.4951,105.6921,102.5636,final
2014-01-21,1008052,NP0113401,39.0,2.5385,5.1179,11.6154,12.4274,21.4359,24.159,74.5058,96.3796,92.0282,final
2014-02-01,1008052,NP0113401,39.0,1.9487,3.5137,10.5897,12.4786,21.9231,25.5342,81.6183,91.597,89.8376,final
2014-02-11,1008052,NP0113401,39.0,2.5385,5.8274,7.0256,14.459,23.4615,30.3607,69.6243,69.609,82.9063,final
2014-02-21,1008052,NP0113401,39.0,10.1282,4.2026,14.6154,13.5436,32.641,33.594,164.3912,104.5524,97.8139,final
2014-03-01,1008052,NP0113401,39.0,10.2821,7.147,22.9487,17.1769,40.8462,38.4376,125.8092,121.2379,104.9725,final
2014-03-11,1008052,NP0113401,39.0,4.2051,8.2316,24.6154,19.5812,42.9231,44.1761,69.5691,117.0182,97.6872,final
2014-03-21,1008052,NP0113401,39.0,6.359,11.6838,20.8462,27.0624,47.0769,53.0333,68.084,83.2276,90.5504,final
2014-04-01,1008052,NP0113401,39.0,4.5641,14.788,15.1282,34.7034,48.6667,64.359,48.3328,56.2109,78.8966,final
2014-04-11,1008052,NP0113401,39.0,5.4103,14.8641,16.3333,41.3359,47.9744,75.3761,52.4074,51.2961,67.9047,final
2014-04-21,1008052,NP0113401,39.0,5.6667,16.3427,15.641,45.9949,51.1026,86.6009,49.978,45.7917,63.2526,final
2014-05-01,1008052,NP0113401,39.0,64.7692,34.4795,75.8462,65.6863,113.9231,117.5667,176.7227,113.4236,97.1438,final
2014-05-11,1008052,NP0113401,39.0,10.9231,29.1624,81.359,79.9846,122.3077,140.9017,46.61,101.5273,87.6781,final
2014-05-21,1008052,NP0113401,39.0,68.0769,43.2479,143.7692,106.8897,180.2564,179.947,151.4615,131.5507,100.1629,final
2014-06-01,1008052,NP0113401,39.0,61.641,57.753,140.641,130.1632,231.6154,230.553,106.1958,107.4754,100.4416,final
2014-06-11,1008052,NP0113401,39.0,62.2821,71.8675,192.0,172.8684,289.6923,294.1889,87.5299,110.462,98.5218,final
2014-06-21,1008052,NP0113401,39.0,134.0256,87.9786,257.9487,217.5991,417.359,370.4838,149.5243,117.7283,112.3199,final
2014-07-01,1008052,NP0113401,39.0,138.5897,118.8812,334.8974,278.7274,551.3846,474.5769,115.9092,119.4544,115.8505,final
2014-07-11,1008052,NP0113401,39.0,237.8974,125.6658,510.5128,332.5256,783.8718,585.3786,185.8921,151.9632,133.339,final
2014-07-21,1008052,NP0113401,39.0,187.3846,146.8308,563.8718,391.3778,965.5897,715.8667,126.7099,142.9755,134.4034,final
2014-08-01,1008052,NP0113401,39.0,103.5128,119.8829,528.7949,392.3795,1004.3333,801.2701,86.8917,133.9022,125.0303,final
2014-08-11,1008052,NP0113401,39.0,193.1026,119.635,484.0,386.3487,1186.5128,891.7427,158.9461,124.6377,132.6889,final
2014-08-21,1008052,NP0113401,39.0,203.3333,123.1436,499.9487,362.6615,1321.7692,971.6385,162.578,136.8396,135.668,final
2014-09-01,1008052,NP0113401,39.0,64.2564,72.5795,460.6923,315.3581,1324.3846,986.465,89.2715,144.669,133.9118,final
2014-09-11,1008052,NP0113401,39.0,97.2564,65.7624,364.8462,261.4855,1359.359,980.3598,144.5067,138.0723,138.2688,final
2014-09-21,1008052,NP0113401,39.0,40.0769,57.747,201.5897,196.0889,1265.4103,950.1282,71.8392,102.6692,132.8375,final
2014-10-01,1008052,NP0113401,39.0,8.641,22.3368,145.9744,145.8462,1135.4615,853.5838,49.8999,100.0823,132.6405,final
2014-10-11,1008052,NP0113401,39.0,35.7436,18.7017,84.4615,98.7855,933.3077,746.6197,171.9015,86.8329,124.674,final
2014-10-21,1008052,NP0113401,39.0,34.5385,16.9342,78.9231,57.9726,780.4615,616.7231,180.2595,130.8218,126.1261,final
2014-11-01,1008052,NP0113401,39.0,1.4615,2.1385,71.7436,37.7744,678.4103,498.9786,90.5172,171.1035,135.2533,final
2014-11-11,1008052,NP0113401,39.0,1.7692,1.0009,37.7692,20.0735,487.0769,380.3444,112.8044,158.8416,127.3432,final
2014-11-21,1008052,NP0113401,39.0,0.9487,0.9692,4.1795,4.1085,284.6923,258.1701,99.6564,100.5028,109.8901,final
2014-12-01,1008052,NP0113401,39.0,3.2051,2.3034,5.9231,4.2735,223.641,187.894,112.3464,111.5569,118.0637,final
2014-12-11,1008052,NP0113401,39.0,7.9231,2.4932,12.0769,5.7658,134.3077,124.6248,172.4649,140.0304,107.1925,final
2014-12-21,1008052,NP0113401,39.0,3.7949,2.8265,14.9231,7.6231,98.0256,69.7043,112.373,141.423,135.5331,final
2015-01-01,1008052,NP0113401,39.0,4.9487,3.4624,16.6667,8.7821,94.3333,50.8299,117.5639,141.9795,171.5165,final
2015-01-11,1008052,NP0113401,39.0,2.9487,3.847,11.6923,10.1359,61.5385,35.9752,89.8464,107.7295,155.6022,final
2015-01-21,1008052,NP0113401,39.0,3.0513,5.1179,10.9487,12.4274,30.0513,24.159,79.5743,93.407,117.2497,final
2015-02-01,1008052,NP0113401,39.0,1.5897,3.5137,7.5897,12.4786,30.1795,25.5342,77.4019,78.251,113.0728,final
2015-02-11,1008052,NP0113401,39.0,6.6154,5.8274,11.2564,14.459,35.0256,30.3607,107.2782,86.9064,111.5582,final
2015-02-21,1008052,NP0113401,39.0,11.1538,4.2026,19.359,13.5436,45.2308,33.594,175.5364,124.7005,126.6935,final
2015-03-01,1008052,NP0113401,39.0,18.0256,7.147,35.7949,17.1769,60.0513,38.4376,189.5581,168.5065,144.6217,final
2015-03-11,1008052,NP0113401,39.0,3.6667,8.2316,32.8462,19.5812,55.7949,44.1761,65.4996,144.8425,121.4464,final
2015-03-21,1008052,NP0113401,39.0,41.8718,11.6838,63.5641,27.0624,93.8718,53.0333,280.9426,198.4872,164.7887,final
2015-04-01,1008052,NP0113401,39.0,13.3333,14.788,58.8718,34.7034,102.2564,64.359,92.6486,154.0638,150.9655,final
2015-04-11,1008052,NP0113401,39.0,15.9231,14.8641,71.1282,41.3359,115.2308,75.3761,105.3311,158.0341,146.6813,final
2015-04-21,1008052,NP0113401,39.0,17.7179,16.3427,46.9744,45.9949,129.8974,86.6009,106.4435,101.7492,144.8201,final
2015-05-01,1008052,NP0113401,39.0,33.7949,34.4795,67.4359,65.6863,162.1026,117.5667,98.2659,102.3116,134.9119,final
2015-05-11,1008052,NP0113401,39.0,26.3077,29.1624,77.8205,79.9846,181.7949,140.9017,91.6437,97.595,127.0992,final
2015-05-21,1008052,NP0113401,39.0,25.1026,43.2479,85.2051,106.8897,195.7436,179.947,62.3915,81.4487,108.3163,final
2015-06-01,1008052,NP0113401,39.0,35.2051,57.753,86.6154,130.1632,212.9231,230.553,64.0689,68.9306,92.6711,final
2015-06-11,1008052,NP0113401,39.0,58.1026,71.8675,118.4103,172.8684,267.359,294.1889,82.0926,70.22,91.1799,final
2015-06-21,1008052,NP0113401,39.0,80.7179,87.9786,174.0256,217.5991,306.2051,370.4838,92.191,80.8552,83.1061,final
2015-07-01,1008052,NP0113401,39.0,209.1795,118.8812,348.0,278.7274,502.0513,474.5769,172.891,123.9924,105.6698,final
2015-07-11,1008052,NP0113401,39.0,149.9487,125.6658,439.8462,332.5256,636.0769,585.3786,118.584,131.3321,108.5153,final
2015-07-21,1008052,NP0113401,39.0,113.359,146.8308,472.4872,391.3778,731.7179,715.8667,77.9545,120.2077,102.1838,final
2015-08-01,1008052,NP0113401,39.0,109.2051,119.8829,372.5128,392.3795,807.1282,801.2701,91.4498,95.0627,100.7221,final
2015-08-11,1008052,NP0113401,39.0,137.0769,119.635,359.641,386.3487,917.8974,891.7427,113.9944,93.2616,102.9005,final
2015-08-21,1008052,NP0113401,39.0,168.9487,123.1436,415.2308,362.6615,1061.7436,971.6385,135.7452,114.1064,109.1791,final
2015-09-01,1008052,NP0113401,39.0,30.6154,72.5795,336.641,315.3581,1057.1538,986.465,45.9082,106.5414,107.094,final
2015-09-11,1008052,NP0113401,39.0,72.9487,65.7624,272.5128,261.4855,1072.0,980.3598,110.1556,104.0619,109.2532,final
2015-09-21,1008052,NP0113401,39.0,29.6154,57.747,133.1795,196.0889,1020.8974,950.1282,55.1666,69.4746,107.3708,final
2015-10-01,1008052,NP0113401,39.0,7.6154,22.3368,110.1795,145.8462,819.3333,853.5838,46.1481,77.1142,96.0339,final
2015-10-11,1008052,NP0113401,39.0,33.8205,18.7017,71.0513,98.7855,703.2051,746.6197,163.7878,74.5056,94.262,final
2015-10-21,1008052,NP0113401,39.0,31.2821,16.9342,72.7179,57.9726,621.1282,616.7231,165.4132,121.693,100.7029,final
2015-11-01,1008052,NP0113401,39.0,1.5641,2.1385,66.6667,37.7744,513.4872,498.9786,91.954,160.4766,102.8505,final
2015-11-11,1008052,NP0113401,39.0,1.0,1.0009,33.8462,20.0735,377.4103,380.3444,99.9858,145.7966,99.2483,final
2015-11-21,1008052,NP0113401,39.0,0.9487,0.9692,3.5128,4.1085,209.4103,258.1701,99.6564,95.7775,81.8176,final
2015-12-01,1008052,NP0113401,39.0,2.0769,2.3034,4.0256,4.2735,180.8718,187.894,96.8988,98.2635,96.4515,final
2015-12-11,1008052,NP0113401,39.0,2.1282,2.4932,5.1538,5.7658,110.0513,124.6248,95.1295,96.1184,89.1747,final
2015-12-21,1008052,NP0113401,39.0,2.1795,2.8265,6.3846,7.6231,82.6154,69.7043,91.7331,92.9725,116.1988,final
2016-01-01,1008052,NP0113401,39.0,3.0769,3.4624,7.3846,8.7821,78.0769,50.8299,95.4449,92.5597,144.7921,final
2016-01-11,1008052,NP0113401,39.0,2.9744,3.847,8.2308,10.1359,47.2308,35.9752,90.1362,90.5386,124.4818,final
2016-01-21,1008052,NP0113401,39.0,2.5385,5.1179,8.5897,12.4274,18.4872,24.159,74.5058,82.8887,83.3959,final
2016-02-01,1008052,NP0113401,39.0,1.9487,3.5137,7.4615,12.4786,18.8718,25.5342,81.6183,77.6806,81.2508,final
2016-02-11,1008052,NP0113401,39.0,5.0,5.8274,9.4872,14.459,22.8718,30.3607,92.3587,79.6729,81.4451,final
2016-02-21,1008052,NP0113401,39.0,1.9231,4.2026,8.8718,13.5436,23.8462,33.594,75.2299,80.1568,77.6394,final
2016-03-01,1008052,NP0113401,39.0,5.1282,7.147,12.0513,17.1769,26.8974,38.4376,83.3802,81.1397,76.1752,final
2016-03-11,1008052,NP0113401,39.0,4.8718,8.2316,11.9231,19.5812,29.641,44.1761,74.6076,74.1115,73.1707,final
2016-03-21,1008052,NP0113401,39.0,10.2308,11.6838,20.2308,27.0624,37.6923,53.0333,91.291,81.5672,75.662,final
2016-04-01,1008052,NP0113401,39.0,6.0,14.788,21.1026,34.7034,40.6154,64.359,55.5891,69.5754,68.069,final
2016-04-11,1008052,NP0113401,39.0,7.7436,14.8641,23.9744,41.3359,45.3846,75.3761,64.1539,66.1805,64.8714,final
2016-04-21,1008052,NP0113401,39.0,3.4103,16.3427,17.1538,45.9949,46.2564,86.6009,39.4057,48.4935,58.2359,final
2016-05-01,1008052,NP0113401,39.0,84.3846,34.4795,95.5385,65.6863,128.6923,117.5667,226.4077,139.4419,108.7214,final
2016-05-11,1008052,NP0113401,39.0,40.0769,29.1624,127.8718,79.9846,163.7692,140.9017,131.949,153.2171,115.1539,final
2016-05-21,1008052,NP0113401,39.0,36.8205,43.2479,161.2821,106.8897,198.6667,179.947,86.6785,146.533,109.8552,final
2016-06-01,1008052,NP0113401,39.0,84.2308,57.753,161.1282,130.1632,277.7692,230.553,142.1937,122.0921,119.6282,final
2016-06-11,1008052,NP0113401,39.0,103.1282,71.8675,224.1795,172.8684,376.0256,294.1889,140.6683,128.059,126.9033,final
2016-06-21,1008052,NP0113401,39.0,133.1282,87.9786,320.4872,217.5991,498.9231,370.4838,148.5591,145.2058,133.7568,final
2016-07-01,1008052,NP0113401,39.0,110.6667,118.8812,346.9231,278.7274,603.5897,474.5769,93.369,123.6194,126.6238,final
2016-07-11,1008052,NP0113401,39.0,133.2308,125.6658,377.0256,332.5256,729.0769,585.3786,105.7895,112.9917,124.1356,final
2016-07-21,1008052,NP0113401,39.0,203.1282,146.8308,447.0256,391.3778,928.7949,715.8667,137.0791,113.8642,129.3343,final
2016-08-01,1008052,NP0113401,39.0,83.6923,119.8829,420.0513,392.3795,928.1026,801.2701,71.0204,106.877,115.6338,final
2016-08-11,1008052,NP0113401,39.0,77.0,119.635,363.8205,386.3487,965.0256,891.7427,65.7921,94.3161,108.1268,final
2016-08-21,1008052,NP0113401,39.0,133.5128,123.1436,294.2051,362.6615,1061.7179,971.6385,108.0919,81.6304,109.1764,final
2016-09-01,1008052,NP0113401,39.0,95.3846,72.5795,305.8974,315.3581,1072.8718,986.465,129.3958,97.0922,108.6713,final
2016-09-11,1008052,NP0113401,39.0,113.3333,65.7624,342.2308,261.4855,1083.0769,980.3598,167.2263,129.742,110.3717,final
2016-09-21,1008052,NP0113401,39.0,74.641,57.747,283.359,196.0889,1024.5897,950.1282,126.924,142.3458,107.7554,final
2016-10-01,1008052,NP0113401,39.0,47.1538,22.3368,235.1282,145.8462,961.0769,853.5838,190.7829,157.2886,112.4473,final
2016-10-11,1008052,NP0113401,39.0,11.6154,18.7017,133.4103,98.7855,839.4615,746.6197,70.1021,131.8285,112.2706,final
2016-10-21,1008052,NP0113401,39.0,17.1795,16.9342,75.9487,57.9726,653.5128,616.7231,101.1183,126.446,105.8702,final
2016-11-01,1008052,NP0113401,39.0,1.4615,2.1385,30.2564,37.7744,571.2821,498.9786,90.5172,84.2636,114.2056,final
2016-11-11,1008052,NP0113401,39.0,1.0,1.0009,19.641,20.0735,495.2821,380.3444,99.9858,98.5619,129.4452,final
2016-11-21,1008052,NP0113401,39.0,0.9487,0.9692,3.4103,4.1085,362.7179,258.1701,99.6564,95.0506,138.9857,final
2016-12-01,1008052,NP0113401,39.0,2.0769,2.3034,4.0256,4.2735,269.4103,187.894,96.8988,98.2635,141.1919,final
2016-12-11,1008052,NP0113401,39.0,2.1282,2.4932,5.1538,5.7658,158.2051,124.6248,95.1295,96.1184,124.9437,final
2016-12-21,1008052,NP0113401,39.0,2.2051,2.8265,6.4103,7.6231,85.7692,69.7043,92.0607,93.118,120.1557,final
2017-01-01,1008052,NP0113401,39.0,4.5128,3.4624,8.8462,8.7821,43.1282,50.8299,112.4129,100.3413,87.3389,final
2017-01-11,1008052,NP0113401,39.0,3.8718,3.847,10.5897,10.1359,35.3846,35.9752,100.2802,102.2539,98.7154,final
2017-01-21,1008052,NP0113401,39.0,5.4872,5.1179,13.8718,12.4274,23.6923,24.159,103.6493,106.4405,98.6338,final
2017-02-01,1008052,NP0113401,39.0,1.5897,3.5137,10.9487,12.4786,23.8205,25.5342,77.4019,93.1939,95.1774,final
2017-02-11,1008052,NP0113401,39.0,1.7692,5.8274,8.8462,14.459,24.5897,30.3607,62.5197,77.0521,85.7016,final
2017-02-21,1008052,NP0113401,39.0,1.9231,4.2026,5.2821,13.5436,25.5641,33.594,75.2299,64.9096,81.5802,final
2017-03-01,1008052,NP0113401,39.0,9.1026,7.147,12.7949,17.1769,32.5897,38.4376,116.0991,83.8758,87.927,final
2017-03-11,1008052,NP0113401,39.0,8.1282,8.2316,19.1538,19.5812,38.5897,44.1761,99.2184,98.5553,89.6886,final
2017-03-21,1008052,NP0113401,39.0,10.0513,11.6838,27.2821,27.0624,46.4359,53.0333,90.2152,100.5927,89.5334,final
2017-04-01,1008052,NP0113401,39.0,20.0769,14.788,38.2564,34.7034,62.0,64.359,126.7277,107.9479,96.8276,final
2017-04-11,1008052,NP0113401,39.0,18.8974,14.8641,49.0256,41.3359,77.0256,75.3761,120.3046,114.9793,101.9321,final
2017-04-21,1008052,NP0113401,39.0,7.3846,16.3427,46.359,45.9949,78.9231,86.6009,58.0273,100.6502,92.0521,final
2017-05-01,1008052,NP0113401,39.0,50.8974,34.4795,77.1795,65.6863,128.2308,117.5667,141.586,115.1853,108.3596,final
2017-05-11,1008052,NP0113401,39.0,42.1795,29.1624,100.4615,79.9846,168.641,140.9017,138.1036,122.756,118.3824,final
2017-05-21,1008052,NP0113401,39.0,35.7692,43.2479,128.8462,106.8897,202.4872,179.947,84.4996,118.7839,111.8666,final
2017-06-01,1008052,NP0113401,39.0,57.7949,57.753,135.7436,130.1632,251.1795,230.553,100.0667,103.9813,108.5746,final
2017-06-11,1008052,NP0113401,39.0,48.9231,71.8675,142.4872,172.8684,291.9744,294.1889,70.1507,83.3863,99.272,final
2017-06-21,1008052,NP0113401,39.0,67.4359,87.9786,174.1538,217.5991,349.359,370.4838,77.906,80.9115,94.4479,final
2017-07-01,1008052,NP0113401,39.0,134.8462,118.8812,251.2051,278.7274,464.1282,474.5769,112.8873,90.4677,97.8437,final
2017-07-11,1008052,NP0113401,39.0,105.8718,125.6658,308.1538,332.5256,551.1026,585.3786,84.8514,92.8847,94.243,final
2017-07-21,1008052,NP0113401,39.0,93.2308,146.8308,333.9487,391.3778,636.9487,715.8667,64.6975,85.692,89.1278,final
2017-08-01,1008052,NP0113401,39.0,147.9487,119.8829,347.0513,392.3795,734.0,801.2701,122.4737,88.735,91.7081,final
2017-08-11,1008052,NP0113401,39.0,104.9744,119.635,346.1538,386.3487,796.7949,891.7427,88.2371,89.8587,89.4706,final
2017-08-21,1008052,NP0113401,39.0,124.8718,123.1436,377.7949,362.6615,885.8974,971.6385,101.3486,104.0609,91.2655,final
2017-09-01,1008052,NP0113401,39.0,48.4103,72.5795,278.2564,315.3581,876.5128,986.465,68.8458,88.5967,88.9658,final
2017-09-11,1008052,NP0113401,39.0,47.0256,65.7624,220.3077,261.4855,874.6154,980.3598,73.5216,84.8324,89.3226,final
2017-09-21,1008052,NP0113401,39.0,36.4872,57.747,131.9231,196.0889,843.6667,950.1282,66.1182,68.865,88.9117,final
2017-10-01,1008052,NP0113401,39.0,21.3333,22.3368,104.8462,145.8462,730.1538,853.5838,96.3294,73.692,85.7072,final
2017-10-11,1008052,NP0113401,39.0,25.7436,18.7017,83.5641,98.7855,650.0256,746.6197,129.7104,86.0079,87.2335,final
2017-10-21,1008052,NP0113401,39.0,25.9744,16.9342,73.0513,57.9726,582.7692,616.7231,141.215,122.1834,94.5823,final
2017-11-01,1008052,NP0113401,39.0,2.0,2.1385,53.7179,37.7744,436.8205,498.9786,98.0603,133.3727,87.7877,final
2017-11-11,1008052,NP0113401,39.0,1.0,1.0009,28.9744,20.0735,332.8462,380.3444,99.9858,129.597,87.8317,final
2017-11-21,1008052,NP0113401,39.0,0.9487,0.9692,3.9487,4.1085,208.9231,258.1701,99.6564,98.8671,81.6359,final
2017-12-01,1008052,NP0113401,39.0,2.0769,2.3034,4.0256,4.2735,162.5897,187.894,96.8988,98.2635,87.2132,final
2017-12-11,1008052,NP0113401,39.0,2.1026,2.4932,5.1282,5.7658,117.6667,124.6248,94.7873,95.9558,94.8315,final
2017-12-21,1008052,NP0113401,39.0,2.2051,2.8265,6.3846,7.6231,83.3846,69.7043,92.0607,92.9725,117.1639,final
2018-01-01,1008052,NP0113401,39.0,3.2308,3.4624,7.5385,8.7821,65.2821,50.8299,97.2629,93.3788,123.7583,final
2018-01-11,1008052,NP0113401,39.0,2.5897,3.847,8.0256,10.1359,42.1282,35.9752,85.7888,89.5199,113.3833,final
2018-01-21,1008052,NP0113401,39.0,2.7692,5.1179,8.5897,12.4274,18.9231,24.159,76.7866,82.8887,84.672,final
2018-02-01,1008052,NP0113401,39.0,2.5897,3.5137,7.9487,12.4786,19.5128,25.5342,89.1477,79.8479,83.0547,final
2018-02-11,1008052,NP0113401,39.0,6.8718,5.8274,12.2308,14.459,25.3846,30.3607,109.6464,90.89,87.671,final
2018-02-21,1008052,NP0113401,39.0,1.0256,4.2026,10.4872,13.5436,25.4615,33.594,65.4778,87.0181,81.345,final
2018-03-01,1008052,NP0113401,39.0,3.6923,7.147,11.5897,17.1769,27.0769,38.4376,71.5592,79.4415,76.5457,final
2018-03-11,1008052,NP0113401,39.0,11.3077,8.2316,16.0256,19.5812,36.2821,44.1761,123.2479,87.9804,85.429,final
2018-03-21,1008052,NP0113401,39.0,13.2308,11.6838,28.2308,27.0624,47.3077,53.0333,109.2725,103.1525,90.9165,final
2018-04-01,1008052,NP0113401,39.0,20.6154,14.788,45.1538,34.7034,64.6923,64.359,129.4489,123.3772,100.4483,final
2018-04-11,1008052,NP0113401,39.0,9.6154,14.8641,43.4615,41.3359,71.7179,75.3761,73.5769,104.1407,95.7153,final
2018-04-21,1008052,NP0113401,39.0,24.1026,16.3427,54.3333,45.9949,93.0513,86.6009,136.3582,114.8915,106.6774,final
2018-05-01,1008052,NP0113401,39.0,26.1795,34.4795,59.8974,65.6863,116.641,117.5667,78.9764,92.3515,99.2744,final
2018-05-11,1008052,NP0113401,39.0,19.7179,29.1624,70.0,79.9846,129.4872,140.9017,72.3543,88.9041,92.4358,final
2018-05-21,1008052,NP0113401,39.0,38.6154,43.2479,84.5128,106.8897,167.0769,179.947,90.3986,80.8564,93.2244,final
2018-06-01,1008052,NP0113401,39.0,83.7436,57.753,142.0769,130.1632,247.1282,230.553,141.4173,108.4999,106.8905,final
2018-06-11,1008052,NP0113401,39.0,66.359,71.8675,188.7179,172.8684,302.1795,294.1889,92.8337,108.6672,102.6269,final
2018-06-21,1008052,NP0113401,39.0,65.0256,87.9786,215.1282,217.5991,353.9744,370.4838,75.3137,98.9143,95.6609,final
2018-07-01,1008052,NP0113401,39.0,155.4103,118.8812,286.7949,278.7274,488.7692,474.5769,129.4872,102.7942,102.9288,final
2018-07-11,1008052,NP0113401,39.0,201.5128,125.6658,421.9487,332.5256,680.6667,585.3786,158.0466,126.107,116.0046,final
2018-07-21,1008052,NP0113401,39.0,184.2564,146.8308,541.1795,391.3778,840.8205,715.8667,124.6496,137.3219,117.2144,final
2018-08-01,1008052,NP0113401,39.0,184.1538,119.8829,569.9231,392.3795,998.7949,801.2701,151.465,144.1234,124.3476,final
2018-08-11,1008052,NP0113401,39.0,161.7949,119.635,530.2051,386.3487,1140.8718,891.7427,133.8266,136.2954,127.6275,final
2018-08-21,1008052,NP0113401,39.0,184.359,123.1436,530.3077,362.6615,1286.6154,971.6385,147.7709,144.9862,132.0869,final
2018-09-01,1008052,NP0113401,39.0,49.1538,72.5795,395.3077,315.3581,1252.0256,986.465,69.8043,124.5728,126.6503,final
2018-09-11,1008052,NP0113401,39.0,36.4872,65.7624,270.0,261.4855,1222.1538,980.3598,58.6289,103.1363,124.4148,final
2018-09-21,1008052,NP0113401,39.0,34.1538,57.747,119.7949,196.0889,1191.2821,950.1282,62.3995,62.98,125.1168,final
2018-10-01,1008052,NP0113401,39.0,10.5385,22.3368,81.1795,145.8462,1046.4103,853.5838,56.8409,58.5061,122.3286,final
2018-10-11,1008052,NP0113401,39.0,34.2308,18.7017,78.9231,98.7855,879.1282,746.6197,165.5187,81.7417,117.5132,final
2018-10-21,1008052,NP0113401,39.0,15.2821,16.9342,60.0513,57.9726,710.1538,616.7231,92.4678,103.058,114.9078,final
2018-11-01,1008052,NP0113401,39.0,1.6923,2.1385,51.2051,37.7744,527.6923,498.9786,93.75,128.1129,105.6414,final
2018-11-11,1008052,NP0113401,39.0,1.0,1.0009,17.9744,20.0735,366.8974,380.3444,99.9858,93.02,96.5551,final
2018-11-21,1008052,NP0113401,39.0,0.9487,0.9692,3.641,4.1085,183.4872,258.1701,99.6564,96.6863,72.1509,final
2018-12-01,1008052,NP0113401,39.0,2.8974,2.3034,4.8462,4.2735,137.2308,187.894,108.1334,104.012,74.3988,final
2018-12-11,1008052,NP0113401,39.0,2.9231,2.4932,6.7692,5.7658,103.6667,124.6248,105.7374,106.3645,84.4322,final
2018-12-21,1008052,NP0113401,39.0,3.0256,2.8265,8.8462,7.6231,72.5385,69.7043,102.5445,106.9402,103.5559,final
2019-01-01,1008052,NP0113401,39.0,3.5128,3.4624,9.4615,8.7821,65.5128,50.8299,100.5959,103.6177,124.1376,final
2019-01-11,1008052,NP0113401,39.0,2.7949,3.847,9.3333,10.1359,34.0769,35.9752,88.1074,96.0143,95.8711,final
2019-01-21,1008052,NP0113401,39.0,5.1538,5.1179,11.4615,12.4274,23.9487,24.159,100.3548,95.6936,99.3845,final
2019-02-01,1008052,NP0113401,39.0,24.8205,3.5137,32.7692,12.4786,47.0769,25.5342,350.266,190.2662,160.6254,final
2019-02-11,1008052,NP0113401,39.0,11.8718,5.8274,41.8462,14.459,57.9487,30.3607,155.8257,211.9719,168.3537,final
